Timestamp;TSP [ug/m3];PM10 [ug/m3];PM4 [ug/m3];PM2,5 [ug/m3];PM1 [ug/m3];PMcoarse [ug/m3];Inhalable [ug/m3];Thoracic [ug/m3];Respirable [ug/m3];pm10-IAQ [ug/m3];pm2,5-IAQ [ug/m3];pm1-IAQ [ug/m3]
11/1/2023 03:00:23;37;23;12;6;3;17;81;26;11;26;5;2
11/1/2023 03:01:23;54;24;12;6;3;17;91;29;11;26;4;2
11/1/2023 03:02:23;52;30;16;7;3;23;44;34;14;33;5;2
11/1/2023 03:03:23;89;23;13;6;3;17;57;31;11;25;5;2
11/1/2023 03:04:23;139;23;11;5;3;18;71;28;10;27;4;2
11/1/2023 03:05:23;65;31;14;6;3;24;53;38;12;36;5;2
11/1/2023 03:06:23;27;24;13;6;3;17;27;25;11;26;5;2
11/1/2023 03:07:23;54;24;12;6;3;18;42;29;10;27;4;2
11/1/2023 03:08:23;69;19;9;5;3;14;48;27;8;22;4;2
11/1/2023 03:09:23;83;28;12;5;3;22;60;37;11;32;4;2
11/1/2023 03:10:23;41;23;12;5;3;17;35;27;10;26;4;2
11/1/2023 03:11:23;81;23;12;6;3;17;53;29;10;26;4;2
11/1/2023 03:12:23;90;25;11;6;3;19;55;30;10;29;4;3
11/1/2023 03:13:23;63;27;13;6;3;20;195;34;11;31;5;2
11/1/2023 03:14:23;153;24;12;6;3;18;71;29;10;26;4;2
11/1/2023 03:15:23;38;21;12;6;3;15;31;23;10;23;5;2
11/1/2023 03:16:23;28;22;11;5;3;16;27;23;10;24;4;2
11/1/2023 03:17:23;53;23;12;6;3;17;88;27;11;26;5;2
11/1/2023 03:18:23;87;33;17;8;3;25;60;38;14;36;6;2
11/1/2023 03:19:23;90;25;12;5;3;19;58;31;10;28;4;2
11/1/2023 03:20:23;141;23;12;5;3;18;63;26;10;26;4;2
11/1/2023 03:21:23;42;29;15;7;3;22;38;32;13;31;5;2
11/1/2023 03:22:23;50;28;14;7;3;21;42;33;12;31;5;2
11/1/2023 03:23:23;43;24;12;5;3;18;37;29;10;28;4;2
11/1/2023 03:24:23;140;27;13;6;3;21;65;30;11;30;5;2
11/1/2023 03:25:23;54;23;12;5;3;17;41;27;11;25;4;2
11/1/2023 03:26:23;75;24;12;5;3;19;50;29;10;27;4;2
11/1/2023 03:27:23;40;20;11;5;3;15;32;23;9;22;4;2
11/1/2023 03:28:23;37;22;12;5;3;16;32;25;10;24;4;2
11/1/2023 03:29:23;213;28;11;5;3;22;115;42;10;33;4;2
11/1/2023 03:30:23;85;27;14;7;3;20;51;29;12;29;5;2
11/1/2023 03:31:23;49;28;15;7;3;21;42;33;13;31;5;2
11/1/2023 03:32:23;57;27;14;6;3;20;44;31;12;29;5;2
11/1/2023 03:33:23;54;28;14;6;3;21;91;31;12;31;4;2
11/1/2023 03:34:23;62;28;14;6;3;21;48;33;12;30;5;2
11/1/2023 03:35:23;141;24;13;6;3;17;63;26;11;25;5;2
11/1/2023 03:36:23;65;25;12;5;3;19;47;30;10;27;4;2
11/1/2023 03:37:23;119;25;13;7;4;18;66;30;11;28;5;3
11/1/2023 03:38:23;52;24;13;7;3;17;40;28;11;26;5;3
11/1/2023 03:39:23;62;32;15;7;3;25;52;39;13;37;5;2
11/1/2023 03:40:23;87;26;13;6;3;20;53;29;11;29;5;2
11/1/2023 03:41:23;34;17;9;5;3;12;77;21;8;19;4;2
11/1/2023 03:42:23;35;22;10;5;3;17;31;25;9;25;4;2
11/1/2023 03:43:23;79;27;13;7;3;20;54;32;12;30;5;2
11/1/2023 03:44:23;66;30;14;6;3;23;52;37;12;34;5;2
11/1/2023 03:45:23;51;20;12;5;3;14;37;24;10;20;4;2
11/1/2023 03:46:23;67;32;17;8;3;24;52;37;14;35;6;2
11/1/2023 03:47:23;85;32;15;7;3;25;62;39;13;36;5;2
11/1/2023 03:48:23;91;22;11;5;3;17;55;27;10;26;4;2
11/1/2023 03:49:23;39;23;12;6;3;17;33;26;10;26;4;2
11/1/2023 03:50:23;39;22;11;5;3;17;33;25;9;25;4;2
11/1/2023 03:51:23;56;25;12;6;2;19;45;31;10;28;4;2
11/1/2023 03:52:23;39;20;11;5;3;15;31;23;10;21;4;2
11/1/2023 03:53:23;172;18;10;5;3;13;84;24;8;20;4;2
11/1/2023 03:54:23;72;25;14;6;2;19;49;30;12;27;5;2
11/1/2023 03:55:23;88;24;14;6;3;18;55;29;11;26;5;2
11/1/2023 03:56:23;34;21;12;5;3;15;29;23;10;21;4;2
11/1/2023 03:57:23;216;25;9;4;3;20;102;35;8;30;3;2
11/1/2023 03:58:23;59;26;12;5;3;21;96;33;10;31;4;2
11/1/2023 03:59:23;164;29;14;7;3;22;81;36;12;33;5;2
11/1/2023 04:00:23;163;30;14;6;3;24;81;37;12;35;5;2
11/1/2023 04:01:23;37;24;13;6;3;18;33;27;11;26;4;2
11/1/2023 04:02:23;63;26;14;7;3;19;46;31;12;28;5;2
11/1/2023 04:03:23;44;27;15;7;3;19;37;30;13;28;5;2
11/1/2023 04:04:23;111;27;15;7;3;20;64;32;13;29;5;2
11/1/2023 04:05:23;166;23;13;6;3;16;74;27;11;24;5;2
11/1/2023 04:06:23;88;20;12;6;3;14;50;24;10;21;5;2
11/1/2023 04:07:23;35;19;11;5;3;13;28;21;9;21;4;2
11/1/2023 04:08:23;55;18;11;5;3;13;39;23;9;19;4;2
11/1/2023 04:09:23;50;25;11;5;2;20;42;31;10;29;4;2
11/1/2023 04:10:23;42;26;13;6;3;20;37;30;11;29;4;2
11/1/2023 04:11:23;53;26;12;6;3;20;44;32;10;30;4;2
11/1/2023 04:12:23;66;29;13;6;3;23;101;36;11;34;4;2
11/1/2023 04:13:23;196;32;15;7;3;25;96;40;13;37;5;2
11/1/2023 04:14:23;58;33;16;7;3;25;49;38;14;36;5;2
11/1/2023 04:15:23;55;31;16;7;3;24;95;36;14;35;6;2
11/1/2023 04:16:23;131;30;15;7;3;23;79;38;13;33;5;2
11/1/2023 04:17:23;77;30;15;7;3;22;55;35;13;32;6;2
11/1/2023 04:18:23;51;26;15;7;3;19;41;30;13;28;5;2
11/1/2023 04:19:23;50;24;12;6;3;18;39;28;10;27;4;2
11/1/2023 04:20:23;71;34;18;8;3;26;54;38;16;37;6;2
11/1/2023 04:21:23;68;26;14;6;3;20;50;32;12;29;5;2
11/1/2023 04:22:23;120;45;23;9;3;36;81;51;20;50;7;2
11/1/2023 04:23:23;83;35;17;7;3;28;64;43;14;39;5;2
11/1/2023 04:24:23;95;35;16;7;3;27;71;45;14;40;6;2
11/1/2023 04:25:23;141;27;13;7;3;20;130;36;11;30;5;2
11/1/2023 04:26:23;96;31;16;8;3;23;65;38;14;35;6;3
11/1/2023 04:27:23;67;28;17;8;3;19;50;33;14;29;6;3
11/1/2023 04:28:23;123;37;19;8;3;29;83;47;16;41;6;3
11/1/2023 04:29:23;157;29;13;6;3;23;87;37;11;34;5;2
11/1/2023 04:30:23;67;32;15;6;3;25;55;39;13;37;5;2
11/1/2023 04:31:23;65;30;15;6;3;23;50;35;13;33;5;2
11/1/2023 04:32:23;52;29;15;7;3;22;44;33;13;32;5;2
11/1/2023 04:33:23;71;36;17;7;3;28;58;43;15;40;6;2
11/1/2023 04:34:23;220;94;49;18;4;76;211;109;41;102;14;3
11/1/2023 04:35:23;125;43;23;10;3;33;82;49;20;46;7;3
11/1/2023 04:36:23;91;32;15;7;3;25;64;39;13;37;5;2
11/1/2023 04:37:23;137;31;17;7;3;24;82;40;15;34;5;2
11/1/2023 04:38:23;54;33;17;8;3;25;47;38;14;37;6;2
11/1/2023 04:39:23;56;32;15;7;3;25;98;38;13;37;5;2
11/1/2023 04:40:23;133;34;17;7;3;26;78;40;15;38;6;2
11/1/2023 04:41:23;98;25;16;7;3;18;59;30;13;25;6;2
11/1/2023 04:42:23;51;28;16;7;3;20;42;32;13;29;6;2
11/1/2023 04:43:23;91;31;16;7;3;24;62;37;13;34;5;2
11/1/2023 04:44:23;79;32;15;7;3;25;108;39;13;37;5;2
11/1/2023 04:45:23;57;28;16;7;3;21;45;33;14;30;6;2
11/1/2023 04:46:23;176;32;15;6;3;25;136;39;13;37;5;2
11/1/2023 04:47:23;80;35;18;8;3;26;62;43;15;37;6;2
11/1/2023 04:48:23;100;29;16;7;3;21;114;36;14;31;6;2
11/1/2023 04:49:23;84;32;17;7;3;25;63;42;14;35;6;2
11/1/2023 04:50:23;127;37;20;9;4;27;80;45;17;41;7;3
11/1/2023 04:51:23;145;34;20;9;3;24;82;39;17;36;7;2
11/1/2023 04:52:23;48;28;14;6;3;21;41;33;12;32;5;2
11/1/2023 04:53:23;95;28;16;8;3;20;57;31;14;29;6;3
11/1/2023 04:54:23;75;38;19;8;3;29;59;43;16;41;6;3
11/1/2023 04:55:23;60;38;20;8;3;29;52;41;17;41;6;2
11/1/2023 04:56:23;65;40;19;8;3;31;57;46;17;44;6;2
11/1/2023 04:57:23;53;39;24;11;3;28;95;40;20;40;8;3
11/1/2023 04:58:23;142;34;17;8;3;25;84;41;15;38;6;3
11/1/2023 04:59:23;61;32;18;8;3;23;48;35;15;33;6;2
11/1/2023 05:00:23;53;29;16;7;3;21;43;33;13;31;6;2
11/1/2023 05:01:23;179;37;19;9;3;28;146;43;17;41;6;3
11/1/2023 05:02:23;63;32;16;7;3;25;51;38;14;36;5;2
11/1/2023 05:03:23;74;43;24;10;3;33;60;46;21;45;7;3
11/1/2023 05:04:23;83;32;18;8;3;23;106;36;15;34;6;3
11/1/2023 05:05:23;116;27;15;7;3;20;70;35;13;30;5;2
11/1/2023 05:06:23;52;30;16;7;3;23;42;33;14;33;6;2
11/1/2023 05:07:23;88;29;16;7;3;21;57;32;13;30;6;2
11/1/2023 05:08:23;127;31;19;8;3;22;72;35;16;32;6;2
11/1/2023 05:09:23;59;32;18;9;3;23;48;36;15;34;6;3
11/1/2023 05:10:23;126;44;23;10;3;34;82;50;20;47;7;3
11/1/2023 05:11:23;159;40;22;9;4;30;81;42;18;42;7;3
11/1/2023 05:12:23;92;33;18;8;4;24;66;40;16;35;6;3
11/1/2023 05:13:23;96;29;14;6;3;22;60;34;12;33;5;2
11/1/2023 05:14:23;45;24;15;7;4;17;34;25;12;25;6;3
11/1/2023 05:15:23;84;29;16;7;3;21;52;31;14;31;6;3
11/1/2023 05:16:23;76;36;19;8;3;28;60;43;17;40;6;3
11/1/2023 05:17:23;89;31;18;8;3;22;61;37;15;32;6;2
11/1/2023 05:18:23;67;32;17;8;3;23;53;38;14;34;6;3
11/1/2023 05:19:23;70;35;18;9;3;26;56;41;16;38;6;3
11/1/2023 05:20:23;125;28;13;6;3;21;72;34;12;32;5;3
11/1/2023 05:21:23;82;27;15;7;3;19;56;32;13;28;5;2
11/1/2023 05:22:23;121;38;21;10;3;28;128;45;18;40;7;3
11/1/2023 05:23:23;55;25;15;7;3;18;40;27;12;26;5;2
11/1/2023 05:24:23;71;27;16;8;3;19;48;29;13;28;6;3
11/1/2023 05:25:23;174;28;15;7;3;21;80;32;13;31;5;2
11/1/2023 05:26:23;124;38;20;9;3;29;78;45;17;41;7;2
11/1/2023 05:27:23;74;25;13;6;3;19;52;31;11;27;5;2
11/1/2023 05:28:23;74;32;17;7;3;24;154;38;15;34;6;2
11/1/2023 05:29:23;50;33;17;7;3;26;45;38;15;37;5;2
11/1/2023 05:30:23;75;31;15;7;3;24;59;40;13;36;5;2
11/1/2023 05:31:23;399;99;56;20;4;78;305;107;47;103;15;3
11/1/2023 05:32:23;228;50;28;11;3;39;118;56;23;53;9;3
11/1/2023 05:33:23;92;55;28;11;3;44;79;63;24;61;8;3
11/1/2023 05:34:23;154;39;20;8;3;30;143;47;17;43;6;2
11/1/2023 05:35:23;53;33;19;9;4;23;45;36;16;35;7;3
11/1/2023 05:36:23;62;32;17;8;4;24;50;37;14;34;6;3
11/1/2023 05:37:23;101;37;20;9;3;28;72;45;17;40;7;3
11/1/2023 05:38:23;171;35;16;7;3;27;88;42;14;39;5;3
11/1/2023 05:39:23;57;34;16;7;3;27;50;40;14;40;5;3
11/1/2023 05:40:23;103;37;20;9;4;28;70;43;17;40;7;3
11/1/2023 05:41:23;74;45;21;9;4;35;66;53;19;51;7;3
11/1/2023 05:42:23;155;52;28;11;4;41;101;59;24;56;8;3
11/1/2023 05:43:23;78;38;21;9;3;29;62;44;18;40;7;3
11/1/2023 05:44:23;97;38;19;8;4;30;71;46;16;42;6;3
11/1/2023 05:45:23;145;45;21;9;4;35;95;55;19;51;7;3
11/1/2023 05:46:23;90;37;18;8;3;28;67;44;16;41;6;3
11/1/2023 05:47:23;40;28;15;8;6;19;36;31;13;31;7;4
11/1/2023 05:48:23;55;27;15;8;4;18;43;31;13;29;6;4
11/1/2023 05:49:23;48;31;16;8;3;23;91;35;14;34;6;3
11/1/2023 05:50:23;44;25;13;6;3;18;37;28;11;27;5;2
11/1/2023 05:51:23;50;34;18;8;3;26;46;38;15;38;6;2
11/1/2023 05:52:23;65;39;21;9;3;29;54;42;18;41;7;3
11/1/2023 05:53:23;213;35;18;8;3;27;151;41;16;38;6;2
11/1/2023 05:54:23;91;34;17;7;3;26;62;38;14;38;6;2
11/1/2023 05:55:23;65;34;16;7;3;27;54;40;14;38;5;2
11/1/2023 05:56:23;222;33;15;7;3;26;156;43;13;38;5;2
11/1/2023 05:57:23;63;29;14;7;3;21;50;35;12;32;5;3
11/1/2023 05:58:23;73;31;16;7;3;23;52;34;14;34;5;3
11/1/2023 05:59:23;124;35;18;8;3;26;79;42;15;38;6;3
11/1/2023 06:00:23;75;41;23;10;4;31;62;47;19;44;7;3
11/1/2023 06:01:23;80;35;19;8;4;26;61;42;16;38;6;3
11/1/2023 06:02:23;238;38;22;10;4;28;159;42;18;40;7;3
11/1/2023 06:03:23;50;29;15;7;3;22;42;33;13;32;5;2
11/1/2023 06:04:23;86;27;12;6;3;20;58;33;11;30;4;2
11/1/2023 06:05:23;136;32;18;8;4;24;79;38;15;34;6;3
11/1/2023 06:06:23;88;43;22;10;5;32;69;49;19;46;8;4
11/1/2023 06:07:23;46;32;17;7;3;25;42;35;14;35;5;3
11/1/2023 06:08:23;60;34;16;8;3;26;52;40;14;38;6;3
11/1/2023 06:09:23;176;33;18;8;3;25;87;39;15;36;6;2
11/1/2023 06:10:23;147;29;16;7;3;21;77;32;13;30;6;2
11/1/2023 06:11:23;43;24;13;6;3;18;36;28;11;26;5;2
11/1/2023 06:12:23;118;29;13;6;3;22;70;35;11;33;5;2
11/1/2023 06:13:23;43;23;14;6;3;16;34;25;12;24;5;2
11/1/2023 06:14:23;130;30;14;6;3;23;78;38;12;34;5;2
11/1/2023 06:15:23;185;29;15;7;3;22;85;33;13;32;5;3
11/1/2023 06:16:23;61;34;20;9;4;25;49;37;17;36;7;3
11/1/2023 06:17:23;189;76;39;15;4;60;137;90;33;82;12;3
11/1/2023 06:18:23;76;37;20;9;3;28;59;42;17;39;7;3
11/1/2023 06:19:23;79;37;18;8;3;29;63;45;16;42;6;2
11/1/2023 06:20:23;67;34;18;7;3;26;102;39;16;37;6;2
11/1/2023 06:21:23;205;52;29;13;4;39;108;57;24;55;10;3
11/1/2023 06:22:23;109;39;19;8;3;30;76;47;17;43;6;2
11/1/2023 06:23:23;335;45;23;9;3;35;154;51;19;49;7;2
11/1/2023 06:24:23;80;42;22;9;3;32;64;48;19;45;7;3
11/1/2023 06:25:23;133;40;19;8;4;31;88;50;17;45;6;3
11/1/2023 06:26:23;63;40;20;9;4;31;104;45;18;44;7;3
11/1/2023 06:27:23;293;50;24;10;4;40;265;70;21;57;8;3
11/1/2023 06:28:23;186;45;22;10;4;35;109;53;19;51;7;3
11/1/2023 06:29:23;106;50;26;11;4;39;82;57;22;55;8;3
11/1/2023 06:30:23;98;40;18;8;3;31;72;47;16;46;6;3
11/1/2023 06:31:23;187;48;23;9;4;38;104;57;21;54;7;3
11/1/2023 06:32:23;149;54;24;11;5;43;104;66;22;64;8;4
11/1/2023 06:33:23;70;43;22;9;4;33;60;48;19;46;7;3
11/1/2023 06:34:23;74;42;24;11;5;31;62;48;21;45;8;4
11/1/2023 06:35:23;81;42;21;10;6;32;116;51;18;48;8;5
11/1/2023 06:36:23;247;41;21;10;6;31;126;53;18;46;8;5
11/1/2023 06:37:23;115;38;20;9;5;28;73;43;17;41;7;4
11/1/2023 06:38:23;270;41;21;9;4;31;167;47;18;46;7;3
11/1/2023 06:39:23;243;36;20;9;4;26;115;42;17;38;7;3
11/1/2023 06:40:23;149;52;27;11;5;40;100;60;22;56;9;4
11/1/2023 06:41:23;174;41;21;10;4;30;100;47;18;45;8;3
11/1/2023 06:42:23;82;49;25;11;5;37;71;56;21;54;8;4
11/1/2023 06:43:23;300;69;32;14;7;55;167;85;28;81;11;6
11/1/2023 06:44:23;111;62;33;16;8;45;91;70;28;67;12;6
11/1/2023 06:45:23;211;62;34;16;8;46;122;71;29;67;12;6
11/1/2023 06:46:23;66;50;28;13;6;37;61;53;24;53;10;5
11/1/2023 06:47:23;139;51;24;11;5;40;100;63;22;58;8;4
11/1/2023 06:48:23;131;69;38;25;20;43;105;78;33;76;20;16
11/1/2023 06:49:23;188;50;30;19;14;31;163;59;25;53;15;11
11/1/2023 06:50:23;117;52;24;12;8;39;94;65;21;60;10;6
11/1/2023 06:51:23;176;52;23;10;5;42;118;67;21;62;7;4
11/1/2023 06:52:23;78;42;22;10;4;32;64;48;20;47;7;3
11/1/2023 06:53:23;182;46;24;11;4;35;109;56;21;50;8;3
11/1/2023 06:54:23;238;51;27;12;4;39;182;61;23;56;9;3
11/1/2023 06:55:23;132;57;29;13;5;44;103;71;25;63;10;4
11/1/2023 06:56:23;88;47;25;11;4;36;74;56;22;52;8;3
11/1/2023 06:57:23;139;55;29;13;5;41;99;63;25;59;10;4
11/1/2023 06:58:23;163;53;26;11;5;41;105;61;22;60;9;4
11/1/2023 06:59:23;107;50;27;12;6;37;83;58;23;54;10;4
11/1/2023 07:00:23;217;49;27;14;9;35;163;57;23;54;11;7
11/1/2023 07:01:23;234;49;26;14;8;35;126;60;23;53;11;6
11/1/2023 07:02:23;111;59;36;21;14;37;88;66;30;62;17;12
11/1/2023 07:03:23;133;51;27;15;9;36;94;60;23;56;11;7
11/1/2023 07:04:23;163;46;22;10;5;35;149;54;19;52;8;4
11/1/2023 07:05:23;101;44;20;9;4;35;79;55;18;51;7;3
11/1/2023 07:06:23;82;39;22;10;4;29;65;47;19;41;7;3
11/1/2023 07:07:23;81;40;23;10;4;30;60;43;20;42;8;3
11/1/2023 07:08:23;79;43;24;10;4;33;64;49;20;47;8;3
11/1/2023 07:09:23;70;41;23;10;3;31;56;44;19;43;7;3
11/1/2023 07:10:23;62;32;18;8;3;24;50;37;16;35;6;2
11/1/2023 07:11:23;172;37;20;9;4;28;94;42;17;40;7;3
11/1/2023 07:12:23;108;39;18;8;3;31;72;45;16;45;6;3
11/1/2023 07:13:23;59;31;17;8;3;23;48;36;14;34;6;2
11/1/2023 07:14:23;99;41;19;8;3;33;73;48;16;47;6;2
11/1/2023 07:15:23;77;39;21;9;3;29;60;43;17;42;7;3
11/1/2023 07:16:23;78;34;19;8;3;26;59;40;16;37;6;3
11/1/2023 07:17:23;238;42;21;9;4;33;171;53;18;47;7;3
11/1/2023 07:18:23;70;45;20;8;4;36;64;53;18;53;6;3
11/1/2023 07:19:23;189;39;20;9;4;30;99;48;17;43;7;3
11/1/2023 07:20:23;93;36;20;9;3;27;66;43;17;38;7;3
11/1/2023 07:21:23;87;45;21;9;3;36;73;55;18;52;7;3
11/1/2023 07:22:23;86;35;18;8;3;27;66;44;16;39;6;3
11/1/2023 07:23:23;68;39;21;9;3;30;57;44;18;42;7;3
11/1/2023 07:24:23;119;35;18;8;3;27;73;40;15;39;6;3
11/1/2023 07:25:23;62;37;18;8;3;29;54;42;15;42;6;3
11/1/2023 07:26:23;86;29;14;6;3;22;63;40;12;33;5;3
11/1/2023 07:27:23;61;28;15;7;3;20;48;33;12;30;5;3
11/1/2023 07:28:23;45;32;19;9;3;23;40;35;16;34;7;3
11/1/2023 07:29:23;82;32;17;8;4;24;59;38;15;35;6;3
11/1/2023 07:30:23;63;32;17;8;4;24;51;38;15;35;6;3
11/1/2023 07:31:23;57;40;18;8;3;31;53;44;16;45;6;3
11/1/2023 07:32:23;61;33;17;7;3;26;51;39;14;38;5;3
11/1/2023 07:33:23;78;34;15;6;3;27;61;42;13;40;5;2
11/1/2023 07:34:23;101;26;13;7;3;19;64;33;12;28;5;3
11/1/2023 07:35:23;43;24;13;6;3;17;36;27;11;27;5;3
11/1/2023 07:36:23;51;31;18;8;3;23;42;34;15;33;6;2
11/1/2023 07:37:23;81;34;18;8;3;26;60;40;15;36;6;3
11/1/2023 07:38:23;109;29;16;7;3;22;65;34;14;32;6;3
11/1/2023 07:39:23;61;34;18;8;3;26;51;39;15;38;6;3
11/1/2023 07:40:23;76;36;19;8;3;27;58;41;17;39;6;3
11/1/2023 07:41:23;55;31;16;7;3;23;47;37;14;34;5;2
11/1/2023 07:42:23;126;34;15;7;4;26;81;44;14;40;6;3
11/1/2023 07:43:23;159;36;16;7;3;29;90;43;14;41;5;3
11/1/2023 07:44:23;64;28;15;7;3;20;47;31;12;30;5;3
11/1/2023 07:45:23;366;38;21;10;4;27;254;47;17;40;8;3
11/1/2023 07:46:23;68;38;19;8;4;30;56;43;17;42;6;3
11/1/2023 07:47:23;52;32;17;8;4;24;45;36;15;36;6;3
11/1/2023 07:48:23;103;30;15;7;4;23;64;36;13;34;5;3
11/1/2023 07:49:23;48;33;17;7;3;25;44;37;15;36;6;3
11/1/2023 07:50:23;47;30;15;7;3;23;41;33;13;34;5;3
11/1/2023 07:51:23;82;35;18;8;4;26;63;42;15;39;6;3
11/1/2023 07:52:23;83;41;18;8;4;32;68;50;16;47;6;3
11/1/2023 07:53:23;55;34;17;7;3;26;49;39;15;38;6;3
11/1/2023 07:54:23;100;35;17;7;3;28;71;44;15;40;6;3
11/1/2023 07:55:23;42;30;17;8;3;22;37;32;14;31;6;3
11/1/2023 07:56:23;171;34;19;9;3;25;83;38;16;36;7;3
11/1/2023 07:57:23;155;34;19;8;3;26;125;38;16;37;6;3
11/1/2023 07:58:23;102;35;18;8;3;26;65;39;15;38;6;3
11/1/2023 07:59:23;129;36;18;8;5;27;84;45;16;40;7;4
11/1/2023 08:00:23;56;28;17;8;4;19;43;31;14;28;6;3
11/1/2023 08:01:23;88;35;18;8;4;26;64;41;16;38;6;3
11/1/2023 08:02:23;199;38;18;8;4;30;150;47;16;44;6;3
11/1/2023 08:03:23;75;41;20;8;4;32;63;48;17;46;6;3
11/1/2023 08:04:23;91;41;22;10;4;30;68;46;19;44;8;3
11/1/2023 08:05:23;121;38;19;8;3;30;78;45;16;43;6;3
11/1/2023 08:06:23;46;34;18;8;3;25;42;36;15;36;6;3
11/1/2023 08:07:23;103;35;21;10;5;24;70;42;17;37;8;4
11/1/2023 08:08:23;109;37;21;10;5;26;69;41;17;39;8;4
11/1/2023 08:09:23;79;42;21;9;4;32;66;49;18;47;7;3
11/1/2023 08:10:23;72;40;19;8;4;32;62;48;17;46;6;3
11/1/2023 08:11:23;65;42;22;9;4;32;56;46;19;45;7;3
11/1/2023 08:12:23;77;40;22;9;3;30;62;45;19;43;7;3
11/1/2023 08:13:23;60;35;18;8;3;26;51;40;15;38;6;2
11/1/2023 08:14:23;78;34;18;8;3;26;58;39;15;38;6;3
11/1/2023 08:15:23;47;36;20;8;3;27;43;38;16;38;6;2
11/1/2023 08:16:23;96;40;20;9;4;31;73;50;17;45;7;3
11/1/2023 08:17:23;87;43;22;10;4;33;71;52;20;48;7;3
11/1/2023 08:18:23;113;47;21;9;3;38;85;57;18;55;7;3
11/1/2023 08:19:23;87;45;23;10;4;34;69;51;19;48;8;3
11/1/2023 08:20:23;85;38;20;9;4;28;63;43;17;41;7;3
11/1/2023 08:21:23;54;38;20;9;3;29;49;41;17;42;7;3
11/1/2023 08:22:23;111;45;23;9;4;35;77;49;20;49;7;3
11/1/2023 08:23:23;70;40;20;9;4;31;60;46;18;45;7;3
11/1/2023 08:24:23;74;47;24;10;4;36;66;54;21;52;8;3
11/1/2023 08:25:23;90;43;22;8;4;34;70;50;19;47;6;3
11/1/2023 08:26:23;85;37;18;8;3;29;63;43;16;42;6;2
11/1/2023 08:27:23;122;41;22;9;4;31;78;46;18;45;7;3
11/1/2023 08:28:23;109;40;22;9;4;30;70;43;19;42;7;3
11/1/2023 08:29:23;88;54;26;11;4;42;78;62;23;61;9;3
11/1/2023 08:30:23;70;41;20;9;4;32;61;48;18;46;7;3
11/1/2023 08:31:23;56;38;22;10;3;28;48;40;18;39;7;3
11/1/2023 08:32:23;57;39;21;9;3;30;51;43;18;42;7;3
11/1/2023 08:33:23;160;39;20;8;3;30;83;44;18;43;6;2
11/1/2023 08:34:23;154;46;22;9;3;36;99;55;19;51;7;3
11/1/2023 08:35:23;86;49;23;9;4;39;121;56;20;56;7;3
11/1/2023 08:36:23;104;54;26;10;4;44;87;65;23;62;8;3
11/1/2023 08:37:23;220;48;25;10;3;38;120;60;22;53;8;3
11/1/2023 08:38:23;99;42;19;8;4;33;78;53;17;48;6;3
11/1/2023 08:39:23;97;51;23;9;4;42;81;61;20;58;7;3
11/1/2023 08:40:23;223;53;25;11;4;42;133;65;22;59;8;3
11/1/2023 08:41:23;135;47;25;11;3;36;89;54;21;51;8;3
11/1/2023 08:42:23;89;39;22;9;3;30;68;47;19;42;7;3
11/1/2023 08:43:23;88;38;20;9;3;29;68;47;17;43;7;3
11/1/2023 08:44:23;154;51;24;10;4;41;153;64;21;59;7;3
11/1/2023 08:45:23;80;47;24;10;4;36;68;54;21;52;7;3
11/1/2023 08:46:23;53;39;21;9;3;30;49;43;18;43;7;3
11/1/2023 08:47:23;36;29;17;8;3;21;82;30;14;30;6;2
11/1/2023 08:48:23;320;42;22;9;3;32;144;52;19;45;7;3
11/1/2023 08:49:23;132;39;19;8;3;30;84;46;17;43;6;3
11/1/2023 08:50:23;128;40;21;8;3;32;82;48;18;45;6;2
11/1/2023 08:51:23;92;43;22;9;4;34;71;50;19;48;7;3
11/1/2023 08:52:23;51;37;21;9;4;27;47;40;18;39;7;3
11/1/2023 08:53:23;167;34;17;8;3;25;83;39;15;38;6;2
11/1/2023 08:54:23;98;54;26;11;4;43;131;63;22;60;8;3
11/1/2023 08:55:23;106;52;30;13;5;38;79;57;25;55;10;4
11/1/2023 08:56:23;95;46;23;9;3;36;72;51;20;50;7;3
11/1/2023 08:57:23;118;45;21;8;3;37;87;56;19;52;6;3
11/1/2023 08:58:23;129;44;20;8;3;35;86;52;18;50;6;3
11/1/2023 08:59:23;129;50;21;9;4;41;96;63;19;59;7;3
11/1/2023 09:00:23;115;46;24;11;4;35;86;57;20;50;8;3
11/1/2023 09:01:23;67;42;21;9;4;33;59;47;18;46;7;3
11/1/2023 09:02:23;100;41;17;7;4;33;76;51;15;48;6;3
11/1/2023 09:03:23;137;43;20;9;4;34;91;53;18;49;7;3
11/1/2023 09:04:23;117;43;19;8;3;35;83;53;17;50;6;3
11/1/2023 09:05:23;75;36;18;7;3;28;59;42;15;41;6;2
11/1/2023 09:06:23;119;45;21;9;4;36;89;58;19;52;7;3
11/1/2023 09:07:23;146;49;23;10;4;38;96;58;20;55;8;3
11/1/2023 09:08:23;106;46;22;10;4;36;130;56;19;52;7;3
11/1/2023 09:09:23;66;42;21;9;4;33;60;49;19;48;7;3
11/1/2023 09:10:23;51;31;15;7;3;24;45;36;13;35;5;3
11/1/2023 09:11:23;76;37;21;9;3;28;58;41;18;39;7;3
11/1/2023 09:12:23;186;39;18;8;3;31;147;49;16;45;6;3
11/1/2023 09:13:23;49;33;16;7;3;26;45;38;14;37;5;2
