Timestamp;TSP [ug/m3];PM10 [ug/m3];PM4 [ug/m3];PM2,5 [ug/m3];PM1 [ug/m3];PMcoarse [ug/m3];Inhalable [ug/m3];Thoracic [ug/m3];Respirable [ug/m3];pm10-IAQ [ug/m3];pm2,5-IAQ [ug/m3];pm1-IAQ [ug/m3]
7/1/2023 09:24:04;67;54;26;11;4;43;64;57;22;61;9;3
7/1/2023 09:24:10;49;31;18;8;5;22;42;34;16;32;6;4
7/1/2023 09:24:16;166;71;26;12;4;59;138;97;24;87;9;3
7/1/2023 09:24:22;80;48;25;12;4;36;552;53;21;53;9;3
7/1/2023 09:24:28;472;63;29;12;4;50;256;92;27;73;9;3
7/1/2023 09:24:34;80;36;22;9;4;27;62;44;19;37;7;3
7/1/2023 09:24:40;62;55;28;15;6;40;62;57;24;61;11;4
7/1/2023 09:24:46;183;52;19;11;6;40;133;76;17;65;9;5
7/1/2023 09:24:52;172;22;13;7;5;15;92;30;11;23;5;4
7/1/2023 09:24:58;161;49;24;11;4;38;111;63;20;53;9;3
7/1/2023 09:25:04;51;44;32;15;4;29;42;39;25;40;11;3
7/1/2023 09:25:10;61;41;18;9;4;32;59;49;17;49;7;3
7/1/2023 09:25:16;56;44;24;12;4;32;50;44;19;47;9;3
7/1/2023 09:25:22;59;34;16;7;3;26;52;41;14;39;6;2
7/1/2023 09:25:28;43;42;29;14;3;28;42;41;24;42;10;3
7/1/2023 09:25:34;78;36;13;7;3;29;65;47;11;45;5;2
7/1/2023 09:25:40;322;40;18;9;3;31;188;71;16;47;7;3
7/1/2023 09:25:46;370;55;27;12;3;43;196;72;24;63;9;3
7/1/2023 09:25:52;133;41;23;10;4;31;92;53;20;45;7;3
7/1/2023 09:25:58;74;53;29;12;4;41;66;56;24;56;9;3
7/1/2023 09:26:04;47;39;19;9;3;29;46;41;16;43;7;3
7/1/2023 09:26:10;60;38;19;10;5;27;52;42;16;42;8;4
7/1/2023 09:26:16;24;24;17;10;5;14;22;22;14;22;7;4
7/1/2023 09:26:22;61;36;18;8;3;27;53;42;15;40;6;2
7/1/2023 09:26:28;58;37;15;7;3;30;53;44;13;46;6;2
7/1/2023 09:26:34;235;36;17;9;3;26;137;55;15;41;7;3
7/1/2023 09:26:40;43;34;17;8;3;26;40;35;14;37;6;2
7/1/2023 09:26:46;50;31;19;8;3;23;41;33;15;31;6;2
7/1/2023 09:26:52;41;38;21;9;4;29;41;39;18;41;6;3
7/1/2023 09:26:58;50;31;18;9;4;21;43;35;15;33;7;3
7/1/2023 09:27:04;73;25;15;7;3;17;54;34;12;26;6;2
7/1/2023 09:27:10;31;31;23;11;3;19;28;28;18;28;9;2
7/1/2023 09:27:16;83;32;12;6;2;26;66;45;11;39;4;2
7/1/2023 09:27:22;42;38;19;8;3;30;43;40;17;43;6;2
7/1/2023 09:27:28;120;52;19;8;3;44;100;71;16;64;6;3
7/1/2023 09:27:34;32;32;21;8;3;23;31;31;18;31;6;2
7/1/2023 09:27:40;66;44;21;8;3;35;61;51;18;51;6;2
7/1/2023 09:27:46;179;31;21;10;3;21;97;36;17;28;7;2
7/1/2023 09:27:52;300;24;18;8;3;16;134;27;14;22;6;2
7/1/2023 09:27:58;82;33;24;11;3;22;58;39;19;31;9;2
7/1/2023 09:28:04;87;33;17;8;3;25;66;44;15;36;6;2
7/1/2023 09:28:10;129;37;16;6;3;30;96;58;15;43;5;2
7/1/2023 09:28:16;190;55;27;11;3;44;136;79;25;64;9;2
7/1/2023 09:28:22;74;30;17;8;3;22;56;38;15;31;6;2
7/1/2023 09:28:28;303;71;28;9;3;62;197;100;25;85;7;2
7/1/2023 09:28:34;113;78;30;11;3;67;108;90;26;95;8;2
7/1/2023 09:28:40;1250;58;25;9;4;48;547;101;22;67;7;3
7/1/2023 09:28:46;94;51;33;13;6;37;77;59;28;52;10;5
7/1/2023 09:28:52;53;47;33;16;6;31;46;43;26;43;12;4
7/1/2023 09:28:58;105;51;24;12;4;39;87;64;21;59;9;3
7/1/2023 09:29:04;187;52;20;9;4;42;133;76;17;63;7;3
7/1/2023 09:29:10;102;49;21;9;4;40;87;63;19;59;7;3
7/1/2023 09:29:16;50;43;26;10;3;32;47;43;22;44;8;3
7/1/2023 09:29:22;238;43;22;9;3;33;142;61;19;48;7;3
7/1/2023 09:29:28;302;25;15;8;4;17;139;32;13;27;6;3
7/1/2023 09:29:34;38;36;22;8;3;27;35;34;18;35;6;2
7/1/2023 09:29:40;98;37;20;9;3;27;75;49;17;39;7;3
7/1/2023 09:29:46;60;36;21;9;3;27;49;39;18;36;7;3
7/1/2023 09:29:52;158;41;20;9;3;32;111;61;18;48;7;2
7/1/2023 09:29:58;45;36;22;12;3;24;40;36;18;37;9;3
7/1/2023 09:30:04;43;36;23;9;3;27;38;35;19;36;7;2
7/1/2023 09:30:10;344;26;17;7;3;18;162;38;14;24;6;2
7/1/2023 09:30:16;203;45;23;9;3;36;136;71;20;49;7;2
7/1/2023 09:30:22;29;25;13;6;3;18;29;27;12;29;5;2
7/1/2023 09:30:28;67;41;19;8;3;32;57;45;16;44;6;2
7/1/2023 09:30:34;120;55;22;8;3;47;98;70;19;65;6;2
7/1/2023 09:30:40;53;51;38;18;3;33;47;46;30;47;13;3
7/1/2023 09:30:46;88;40;26;11;2;28;67;47;22;39;8;2
7/1/2023 09:30:52;80;36;13;6;3;29;67;48;11;44;5;2
7/1/2023 09:30:58;53;41;27;13;2;28;43;38;21;38;10;2
7/1/2023 09:31:04;115;25;14;6;2;19;79;43;12;27;4;2
7/1/2023 09:31:10;55;43;26;11;3;31;48;42;21;42;8;2
7/1/2023 09:31:16;83;44;21;9;3;34;69;52;18;48;7;2
7/1/2023 09:31:22;83;32;16;8;3;24;64;43;13;36;6;2
7/1/2023 09:31:28;54;30;15;6;3;23;46;35;13;33;5;2
7/1/2023 09:31:34;30;28;19;8;3;20;27;26;15;27;6;2
7/1/2023 09:31:40;157;44;19;9;3;35;110;61;16;52;7;2
7/1/2023 09:31:46;41;21;10;5;3;15;34;26;8;24;4;2
7/1/2023 09:31:52;19;19;13;7;3;12;17;17;11;17;5;2
7/1/2023 09:31:58;80;43;19;8;3;35;66;50;15;48;6;2
7/1/2023 09:32:04;186;30;16;8;3;22;104;40;14;33;6;2
7/1/2023 09:32:10;121;47;18;7;3;40;96;65;16;56;5;2
7/1/2023 09:32:16;33;25;12;6;3;19;32;28;10;29;4;2
7/1/2023 09:32:22;38;30;16;8;3;22;37;33;13;34;6;2
7/1/2023 09:32:28;106;21;12;6;3;15;66;30;10;21;4;2
7/1/2023 09:32:34;38;28;12;6;3;22;35;30;10;32;5;2
7/1/2023 09:32:40;60;36;18;8;3;28;52;42;15;39;6;2
7/1/2023 09:32:46;38;31;19;8;2;23;34;30;16;31;6;2
7/1/2023 09:32:52;37;19;11;6;3;13;31;24;10;21;5;2
7/1/2023 09:32:58;29;27;14;6;2;20;30;28;13;30;4;2
7/1/2023 09:33:04;96;45;14;7;3;37;83;60;13;57;5;2
7/1/2023 09:33:10;500;45;22;8;3;37;247;66;18;50;6;2
7/1/2023 09:33:16;274;26;11;5;3;21;167;63;11;31;4;2
7/1/2023 09:33:22;49;39;14;8;3;30;53;47;14;51;6;2
7/1/2023 09:33:28;76;52;20;9;3;43;71;59;17;63;7;2
7/1/2023 09:33:34;66;46;19;8;4;38;63;53;17;56;6;3
7/1/2023 09:33:40;588;34;19;8;3;25;261;46;17;36;6;2
7/1/2023 09:33:46;56;54;34;14;3;40;53;51;28;53;10;2
7/1/2023 09:33:52;1040;25;18;7;4;18;325;25;15;23;5;3
7/1/2023 09:33:58;401;46;20;9;4;37;209;70;17;54;7;3
7/1/2023 09:34:04;33;32;22;10;4;22;30;29;18;30;7;3
7/1/2023 09:34:10;93;32;14;8;5;23;72;47;13;37;6;4
7/1/2023 09:34:16;40;37;21;9;4;27;40;37;17;39;7;3
7/1/2023 09:34:22;113;66;22;9;4;56;105;83;20;84;7;3
7/1/2023 09:34:28;209;61;33;14;5;46;144;82;27;65;11;4
7/1/2023 09:34:34;188;55;25;10;4;44;131;74;21;61;8;3
7/1/2023 09:34:40;75;26;15;7;3;19;56;36;13;28;5;2
7/1/2023 09:34:46;106;52;25;11;4;40;85;61;21;57;9;3
7/1/2023 09:34:52;178;46;19;8;4;38;125;68;17;56;6;3
7/1/2023 09:34:58;81;43;20;9;4;33;69;52;17;48;7;3
7/1/2023 09:35:04;28;28;21;10;4;17;25;25;17;25;8;3
7/1/2023 09:35:10;42;39;22;13;10;26;43;40;19;43;10;8
7/1/2023 09:35:16;91;76;52;32;22;44;79;72;42;74;26;18
7/1/2023 09:35:22;35;35;30;21;16;14;29;29;24;29;17;13
7/1/2023 09:35:28;135;43;26;16;10;26;97;59;21;45;13;8
7/1/2023 09:35:34;101;56;29;14;7;41;85;66;24;62;11;6
7/1/2023 09:35:40;526;30;21;12;7;18;211;30;17;27;9;5
7/1/2023 09:35:46;84;44;21;10;6;34;70;53;18;50;8;5
7/1/2023 09:35:52;40;34;22;13;7;21;37;34;18;34;10;6
7/1/2023 09:35:58;71;49;28;16;8;32;61;50;22;50;12;7
7/1/2023 09:36:04;145;50;14;9;6;40;117;76;13;66;7;5
7/1/2023 09:36:10;37;31;17;9;6;21;36;33;15;33;7;5
7/1/2023 09:36:16;95;55;31;14;6;41;79;62;26;59;11;5
7/1/2023 09:36:22;76;45;20;10;4;35;68;55;19;53;7;3
7/1/2023 09:36:28;129;24;10;9;5;15;84;39;8;29;7;4
7/1/2023 09:36:34;59;40;21;11;4;29;51;43;17;43;8;3
7/1/2023 09:36:40;53;43;18;10;5;32;54;48;17;51;8;4
7/1/2023 09:36:46;67;39;18;9;5;30;58;46;15;45;7;4
7/1/2023 09:36:52;43;35;19;9;4;26;42;38;16;40;7;3
7/1/2023 09:36:58;34;33;22;9;3;23;31;30;18;31;7;2
7/1/2023 09:37:04;23;23;16;7;3;16;21;21;13;21;5;2
7/1/2023 09:37:10;30;28;14;6;3;21;33;31;13;32;5;2
7/1/2023 09:37:16;198;31;19;10;4;20;111;42;15;32;8;3
7/1/2023 09:37:22;59;44;24;12;5;32;53;46;19;48;9;4
7/1/2023 09:37:28;61;41;26;13;5;28;51;42;21;40;10;4
7/1/2023 09:37:34;33;26;14;8;6;17;33;30;13;30;7;4
7/1/2023 09:37:40;27;27;21;9;4;17;26;25;18;26;7;3
7/1/2023 09:37:46;45;37;19;9;3;28;43;39;16;41;7;2
7/1/2023 09:37:52;155;33;15;5;2;27;107;55;15;40;4;2
7/1/2023 09:37:58;64;38;17;7;3;31;57;45;14;44;5;2
7/1/2023 09:38:04;78;28;13;7;3;21;61;40;12;33;5;2
7/1/2023 09:38:10;38;31;18;8;2;23;35;31;15;32;6;2
7/1/2023 09:38:16;47;27;11;5;3;22;44;35;11;34;4;2
7/1/2023 09:38:22;112;30;19;9;3;21;72;37;15;30;7;2
7/1/2023 09:38:28;104;24;13;6;2;18;68;34;11;26;5;2
7/1/2023 09:38:34;59;34;16;7;3;26;52;41;14;39;5;2
7/1/2023 09:38:40;35;28;18;9;2;19;30;27;15;28;7;2
7/1/2023 09:38:46;31;30;20;9;3;21;30;30;17;30;7;2
7/1/2023 09:38:52;111;29;15;8;3;21;74;38;13;31;6;2
7/1/2023 09:38:58;103;41;18;8;3;32;83;57;16;48;6;2
7/1/2023 09:39:04;191;34;16;7;3;26;109;43;13;37;5;2
7/1/2023 09:39:10;590;55;21;10;2;45;309;96;18;67;7;2
7/1/2023 09:39:16;30;24;14;8;3;15;27;24;11;25;6;2
7/1/2023 09:39:22;48;40;22;10;2;29;46;42;20;44;8;2
7/1/2023 09:39:28;54;48;19;7;3;40;58;53;17;58;5;2
7/1/2023 09:39:34;160;68;19;7;2;61;135;96;18;89;5;2
7/1/2023 09:39:40;234;29;20;9;3;20;145;60;16;27;7;2
7/1/2023 09:39:46;408;43;20;7;3;35;206;60;18;49;6;2
7/1/2023 09:39:52;44;41;21;10;3;31;47;44;19;46;8;2
7/1/2023 09:39:58;34;33;18;8;3;24;35;34;16;35;6;2
7/1/2023 09:40:04;183;33;19;9;3;23;104;42;16;35;7;2
7/1/2023 09:40:10;74;48;25;10;3;37;65;54;22;52;7;2
7/1/2023 09:40:16;75;39;20;8;3;30;62;47;17;42;6;2
7/1/2023 09:40:22;89;53;12;4;3;48;84;67;11;71;3;2
7/1/2023 09:40:28;135;48;28;11;3;37;95;58;24;51;8;2
7/1/2023 09:40:34;45;43;25;10;3;32;43;41;20;43;8;2
7/1/2023 09:40:40;28;28;19;8;3;19;26;25;16;26;6;2
7/1/2023 09:40:46;162;21;10;7;3;14;103;45;10;26;5;2
7/1/2023 09:40:52;24;24;17;8;3;15;23;22;14;23;6;2
7/1/2023 09:40:58;112;48;23;10;2;38;88;61;20;53;7;2
7/1/2023 09:41:04;500;39;18;10;3;28;246;63;16;45;7;3
7/1/2023 09:41:10;38;32;19;8;2;23;35;32;15;32;6;2
7/1/2023 09:41:16;66;41;17;7;3;34;62;51;16;49;5;2
7/1/2023 09:41:22;60;48;22;9;3;38;59;52;20;56;7;2
7/1/2023 09:41:28;118;32;18;9;3;23;78;42;15;34;7;2
7/1/2023 09:41:34;104;48;20;9;3;38;88;63;18;58;7;2
7/1/2023 09:41:40;36;29;17;7;3;22;32;29;14;29;5;2
7/1/2023 09:41:46;190;36;13;5;3;30;114;50;13;45;4;2
7/1/2023 09:41:52;70;48;25;11;3;37;64;53;22;53;8;2
7/1/2023 09:41:58;111;69;22;8;3;61;102;82;19;86;6;2
7/1/2023 09:42:04;44;42;30;14;3;28;40;39;24;40;10;2
7/1/2023 09:42:10;166;63;24;9;3;53;132;88;22;77;7;2
7/1/2023 09:42:16;93;57;23;12;4;45;84;67;20;69;9;4
7/1/2023 09:42:22;56;43;25;12;4;31;50;44;21;45;9;3
7/1/2023 09:42:28;53;33;17;8;4;24;46;37;14;36;6;3
7/1/2023 09:42:34;68;43;25;11;4;32;59;48;21;46;9;3
7/1/2023 09:42:40;22;22;18;10;3;12;20;20;15;20;8;3
7/1/2023 09:42:46;50;42;22;10;4;32;48;43;18;45;7;3
7/1/2023 09:42:52;43;34;14;6;3;27;42;37;13;40;5;2
7/1/2023 09:42:58;192;29;11;5;4;24;111;43;10;37;4;3
7/1/2023 09:43:04;138;47;21;9;3;38;105;68;18;55;7;2
7/1/2023 09:43:10;68;32;21;11;4;21;52;37;16;32;8;3
7/1/2023 09:43:16;104;43;25;10;3;32;79;53;21;44;7;2
7/1/2023 09:43:22;590;42;18;7;3;35;262;59;17;50;5;2
7/1/2023 09:43:28;53;40;16;6;3;33;54;47;15;49;4;2
7/1/2023 09:43:34;540;35;17;7;3;27;226;40;15;39;6;2
7/1/2023 09:43:40;63;49;24;9;3;39;59;52;21;53;7;2
7/1/2023 09:43:46;84;34;18;8;2;25;64;43;15;36;6;2
7/1/2023 09:43:52;295;17;10;5;3;11;130;22;8;17;4;2
7/1/2023 09:43:58;72;47;12;5;2;42;70;57;11;62;3;2
7/1/2023 09:44:04;113;50;22;9;2;41;91;64;18;58;7;2
7/1/2023 09:44:10;33;26;11;6;2;20;35;31;11;32;4;2
7/1/2023 09:44:16;557;79;26;8;2;71;307;115;26;100;6;2
7/1/2023 09:44:22;324;62;28;10;3;52;203;95;24;71;8;2
7/1/2023 09:44:28;446;97;33;10;2;87;269;129;31;121;7;2
7/1/2023 09:44:34;555;163;66;21;3;142;392;226;60;195;15;2
7/1/2023 09:44:40;364;50;17;5;2;45;193;70;17;63;4;2
7/1/2023 09:44:46;197;79;27;10;3;68;162;111;25;99;8;2
7/1/2023 09:44:52;458;93;33;11;3;81;299;146;31;115;9;2
7/1/2023 09:44:58;331;99;39;11;2;88;242;143;34;116;8;2
7/1/2023 09:45:04;386;153;49;14;3;138;307;205;45;191;10;2
7/1/2023 09:45:10;1028;139;39;9;3;129;568;221;39;181;7;2
7/1/2023 09:45:16;238;119;34;9;2;110;213;160;34;155;7;2
7/1/2023 09:45:22;659;133;52;17;3;116;401;186;46;161;13;2
7/1/2023 09:45:28;339;94;36;11;3;82;235;132;33;115;9;2
7/1/2023 09:45:34;287;71;29;12;3;59;203;112;25;85;9;2
7/1/2023 09:45:40;331;70;28;10;3;59;212;102;27;86;8;2
7/1/2023 09:45:46;468;69;39;16;3;53;251;92;32;73;12;2
7/1/2023 09:45:52;91;61;21;7;3;54;92;77;21;79;5;2
7/1/2023 09:45:58;125;71;26;8;3;63;113;89;23;88;6;2
7/1/2023 09:46:04;69;61;29;9;2;51;73;68;26;70;7;2
7/1/2023 09:46:10;125;38;22;9;2;29;91;55;18;41;7;2
7/1/2023 09:46:16;116;45;17;7;2;38;94;63;15;55;5;2
7/1/2023 09:46:22;559;43;24;9;3;34;242;52;21;47;7;2
7/1/2023 09:46:28;194;40;26;12;3;27;110;47;21;39;9;2
7/1/2023 09:46:34;113;46;24;10;3;35;86;58;20;48;8;2
7/1/2023 09:46:40;32;30;17;7;3;22;32;30;15;32;6;2
7/1/2023 09:46:46;38;29;11;5;3;23;36;31;10;33;4;2
7/1/2023 09:46:52;48;39;19;8;3;31;48;43;17;45;6;2
7/1/2023 09:46:58;58;43;22;9;3;34;52;45;18;47;7;2
7/1/2023 09:47:04;63;43;24;10;2;32;54;45;20;44;7;2
7/1/2023 09:47:10;47;21;6;5;3;16;41;29;5;28;4;2
7/1/2023 09:47:16;346;43;17;6;3;37;177;59;16;52;5;2
7/1/2023 09:47:22;163;44;17;7;3;37;116;65;16;53;5;3
7/1/2023 09:47:28;66;38;16;7;3;31;58;46;14;45;5;2
7/1/2023 09:47:34;51;33;21;9;3;23;42;35;18;32;7;2
7/1/2023 09:47:40;418;36;15;7;3;28;211;59;14;44;5;2
7/1/2023 09:47:46;26;24;12;6;3;17;26;24;11;26;5;2
7/1/2023 09:47:52;82;38;18;8;2;29;65;47;14;42;6;2
7/1/2023 09:47:58;41;38;19;8;3;29;42;39;16;42;6;2
7/1/2023 09:48:04;41;34;16;7;3;26;42;38;14;40;5;2
7/1/2023 09:48:10;25;25;16;8;3;16;25;24;14;25;6;2
7/1/2023 09:48:16;529;34;24;11;3;22;216;34;20;32;8;3
7/1/2023 09:48:22;39;36;20;8;3;28;39;37;17;39;6;2
7/1/2023 09:48:28;115;34;20;8;3;25;77;43;17;36;6;2
7/1/2023 09:48:34;108;44;17;8;3;36;85;58;14;52;6;2
7/1/2023 09:48:40;30;29;18;8;3;21;29;28;16;29;6;2
7/1/2023 09:48:46;119;48;16;6;3;42;99;68;15;61;4;2
7/1/2023 09:48:52;26;26;17;7;4;18;24;24;14;24;6;3
7/1/2023 09:48:58;240;47;16;7;3;40;151;71;15;59;5;2
7/1/2023 09:49:04;61;40;19;9;3;31;55;45;17;45;7;2
7/1/2023 09:49:10;99;53;29;11;4;41;81;61;25;56;9;3
7/1/2023 09:49:16;126;44;26;11;4;32;89;54;23;47;9;3
7/1/2023 09:49:22;31;29;16;7;3;21;32;31;14;32;6;3
7/1/2023 09:49:28;190;40;26;11;3;29;107;45;21;38;8;2
7/1/2023 09:49:34;73;30;16;6;3;23;57;39;14;32;5;2
7/1/2023 09:49:40;95;43;22;11;3;31;76;53;19;48;9;3
7/1/2023 09:49:46;37;35;21;9;3;25;36;34;18;36;7;2
7/1/2023 09:49:52;66;38;18;7;3;31;56;44;15;43;5;2
7/1/2023 09:49:58;48;44;24;11;3;32;48;44;20;48;8;2
7/1/2023 09:50:04;65;44;23;10;3;34;59;49;20;49;8;2
7/1/2023 09:50:10;108;28;18;8;3;20;71;37;15;29;6;2
7/1/2023 09:50:16;30;28;15;7;3;20;29;28;13;29;5;2
7/1/2023 09:50:22;120;34;24;10;3;24;81;46;19;31;7;2
7/1/2023 09:50:28;535;35;18;8;3;27;223;38;15;38;6;2
7/1/2023 09:50:34;42;39;24;10;3;28;41;39;20;40;8;3
7/1/2023 09:50:40;58;50;18;6;3;43;63;57;18;62;5;2
7/1/2023 09:50:46;186;31;15;9;3;22;106;42;13;35;6;3
7/1/2023 09:50:52;49;29;16;9;3;20;41;33;13;31;6;3
7/1/2023 09:50:58;52;34;21;8;3;25;44;36;17;34;6;2
7/1/2023 09:51:04;110;24;13;6;3;17;71;34;11;26;5;2
7/1/2023 09:51:10;336;33;12;6;3;26;166;47;11;41;5;2
7/1/2023 09:51:16;51;36;16;7;3;29;48;41;14;42;5;2
7/1/2023 09:51:22;29;27;18;9;3;18;28;27;15;28;7;2
7/1/2023 09:51:28;42;40;24;10;3;29;40;38;20;40;8;2
7/1/2023 09:51:34;29;29;19;8;3;20;27;27;16;27;6;2
7/1/2023 09:51:40;39;31;18;8;3;22;35;31;15;32;6;2
7/1/2023 09:51:46;57;32;15;7;3;24;48;37;12;35;5;2
7/1/2023 09:51:52;180;25;13;6;3;19;100;36;11;28;5;2
7/1/2023 09:51:58;69;37;15;7;2;30;59;45;13;43;5;2
7/1/2023 09:52:04;21;21;17;8;3;13;18;18;13;18;6;2
7/1/2023 09:52:10;59;45;24;10;2;34;55;48;21;50;8;2
7/1/2023 09:52:16;148;26;14;6;3;19;96;45;13;29;5;2
7/1/2023 09:52:22;489;27;10;7;4;20;236;53;9;35;6;3
7/1/2023 09:52:28;58;36;17;9;4;27;52;42;14;42;7;3
7/1/2023 09:52:34;34;32;19;8;4;23;32;31;16;32;6;3
7/1/2023 09:52:40;46;33;17;8;3;25;43;37;14;38;6;3
7/1/2023 09:52:46;57;32;12;5;3;27;54;43;13;41;4;2
7/1/2023 09:52:52;40;35;16;7;3;28;41;38;14;41;5;3
7/1/2023 09:52:58;254;57;35;22;13;35;155;73;29;58;17;10
7/1/2023 09:53:04;255;46;29;18;11;28;150;64;24;46;14;9
7/1/2023 09:53:10;346;28;22;18;14;9;164;40;19;26;14;11
7/1/2023 09:53:16;530;34;27;17;13;16;217;35;23;32;14;11
7/1/2023 09:53:22;110;47;25;15;10;32;87;60;21;51;12;8
7/1/2023 09:53:28;43;38;16;8;5;30;46;42;15;46;6;4
7/1/2023 09:53:34;65;43;23;12;7;31;58;47;19;47;9;5
7/1/2023 09:53:40;56;33;12;8;5;24;51;40;11;41;6;4
7/1/2023 09:53:46;67;41;21;11;7;30;61;50;19;48;9;5
7/1/2023 09:53:52;110;49;31;16;5;32;83;58;25;48;12;4
7/1/2023 09:53:58;39;35;22;12;5;22;36;33;18;36;9;4
7/1/2023 09:54:04;31;28;13;8;5;19;33;30;11;32;6;4
7/1/2023 09:54:10;94;28;16;8;4;19;67;40;13;29;6;3
7/1/2023 09:54:16;170;37;20;9;4;28;111;55;16;38;7;3
7/1/2023 09:54:22;116;32;14;7;4;24;79;43;13;37;5;3
7/1/2023 09:54:28;32;26;14;9;4;16;33;29;13;30;7;3
7/1/2023 09:54:34;401;28;18;8;4;19;191;44;14;27;6;3
7/1/2023 09:54:40;25;24;16;7;3;16;23;22;12;23;5;2
7/1/2023 09:54:46;106;25;15;6;3;18;67;32;12;25;5;2
7/1/2023 09:54:52;51;31;15;7;3;24;44;35;12;34;5;2
7/1/2023 09:54:58;59;38;17;9;3;29;53;43;14;45;7;3
7/1/2023 09:55:04;22;18;7;5;3;13;23;21;7;23;4;2
7/1/2023 09:55:10;328;27;9;7;4;19;157;39;7;34;6;3
7/1/2023 09:55:16;476;38;20;9;4;29;228;54;16;41;7;3
7/1/2023 09:55:22;42;26;8;6;4;19;39;31;7;34;5;3
7/1/2023 09:55:28;111;29;17;8;4;22;74;39;15;32;6;3
7/1/2023 09:55:34;101;34;18;9;3;25;76;48;15;38;7;3
7/1/2023 09:55:40;126;59;22;9;4;49;106;77;19;71;7;3
7/1/2023 09:55:46;105;38;20;9;4;29;80;53;17;43;7;3
7/1/2023 09:55:52;55;33;16;8;4;25;49;39;14;38;6;3
7/1/2023 09:55:58;79;47;23;11;4;35;68;54;19;53;9;3
7/1/2023 09:56:04;224;40;11;5;3;35;148;69;12;54;4;2
7/1/2023 09:56:10;200;40;24;11;4;28;114;48;20;40;9;3
7/1/2023 09:56:16;40;32;18;8;4;24;35;31;15;32;6;3
7/1/2023 09:56:22;219;35;17;9;4;26;136;58;14;39;7;3
7/1/2023 09:56:28;146;36;17;8;3;27;98;52;14;41;6;3
7/1/2023 09:56:34;31;29;19;9;3;20;29;27;15;29;7;2
7/1/2023 09:56:40;64;45;24;10;3;35;55;47;20;48;7;3
7/1/2023 09:56:46;1240;33;16;6;3;26;432;53;14;36;5;2
7/1/2023 09:56:52;599;41;22;9;3;31;262;55;18;42;7;3
7/1/2023 09:56:58;43;36;22;9;3;26;39;36;18;37;7;2
7/1/2023 09:57:04;647;36;21;10;3;25;768;53;17;38;8;2
7/1/2023 09:57:10;56;36;18;8;3;27;51;42;15;41;6;2
7/1/2023 09:57:16;993;42;27;12;3;30;445;74;22;41;9;2
7/1/2023 09:57:22;179;25;14;7;3;17;97;33;11;25;5;2
7/1/2023 09:57:28;45;38;21;9;3;28;43;40;18;41;7;2
7/1/2023 09:57:34;42;24;15;7;2;16;34;26;12;24;5;2
7/1/2023 09:57:40;18;16;8;6;2;10;18;17;7;18;4;2
7/1/2023 09:57:46;30;27;13;7;3;20;30;28;11;30;5;2
7/1/2023 09:57:52;58;36;16;7;3;28;52;42;13;42;5;2
7/1/2023 09:57:58;274;35;18;10;5;24;153;53;15;37;8;4
7/1/2023 09:58:04;39;33;22;12;4;20;35;32;18;32;9;3
7/1/2023 09:58:10;32;24;11;7;4;17;32;28;10;29;5;3
7/1/2023 09:58:16;26;24;14;7;3;17;27;26;12;27;5;3
7/1/2023 09:58:22;27;25;14;5;2;19;26;24;11;26;4;2
7/1/2023 09:58:28;63;38;20;9;3;29;54;44;17;41;7;2
7/1/2023 09:58:34;89;40;24;11;3;28;68;48;20;41;9;2
7/1/2023 09:58:40;119;32;16;6;2;25;80;42;14;35;5;2
7/1/2023 09:58:46;35;28;17;8;3;20;31;28;14;29;6;2
7/1/2023 09:58:52;139;35;14;6;3;28;96;52;13;42;5;2
7/1/2023 09:58:58;21;21;12;6;2;14;22;22;11;22;5;2
7/1/2023 09:59:04;29;28;17;7;3;20;29;28;15;29;6;2
7/1/2023 09:59:10;143;43;20;9;2;34;105;64;17;50;7;2
7/1/2023 09:59:16;23;23;13;5;2;17;24;23;11;24;4;2
7/1/2023 09:59:22;54;29;12;5;3;24;47;36;10;34;4;2
7/1/2023 09:59:28;32;31;21;9;3;22;30;29;17;30;7;2
7/1/2023 09:59:34;29;27;13;5;2;21;33;31;13;33;4;2
7/1/2023 09:59:40;19;19;13;7;3;12;17;16;10;17;5;3
7/1/2023 09:59:46;55;46;25;11;5;35;53;49;22;51;8;4
7/1/2023 09:59:52;25;25;20;9;4;15;20;20;16;20;7;3
7/1/2023 09:59:58;67;24;17;8;4;16;49;32;14;24;6;3
7/1/2023 10:00:04;123;39;22;12;3;27;82;45;18;39;9;3
7/1/2023 10:00:10;43;34;16;8;4;25;43;39;14;40;6;3
7/1/2023 10:00:16;88;39;13;7;4;31;560;53;12;51;6;3
7/1/2023 10:00:22;386;29;14;7;3;22;188;46;12;34;5;2
7/1/2023 10:00:28;43;38;21;10;4;28;41;38;17;40;7;3
7/1/2023 10:00:34;52;31;15;6;3;24;46;36;13;35;5;2
7/1/2023 10:00:40;40;33;23;10;3;23;34;31;18;31;8;2
7/1/2023 10:00:46;90;47;25;10;3;37;74;56;20;51;8;2
7/1/2023 10:00:52;173;24;17;9;3;15;91;30;14;22;7;2
7/1/2023 10:00:58;39;32;20;8;3;24;35;32;17;33;6;2
7/1/2023 10:01:04;33;25;12;5;2;19;31;27;11;28;4;2
7/1/2023 10:01:10;68;46;18;8;3;37;63;52;16;55;6;2
7/1/2023 10:01:16;38;20;13;6;3;13;30;23;11;20;5;2
7/1/2023 10:01:22;58;37;19;9;2;29;51;41;16;40;6;2
